kappa,h,p,estimator,budget,comparison,equal_CNOT_shots_completed,gate_shots,counts,fingerprint,scope
0.45,0.0125,0,raw,10000,equal_total_shots,False,70000,results/stage6_v1/end_to_end/measurements/ddf10da4f3f82a067cfa696eee527f99247bd5deebae63cecd4e3d4aef0f3a87.npz,ddf10da4f3f82a067cfa696eee527f99247bd5deebae63cecd4e3d4aef0f3a87,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2,0.05,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/76201c04ea6c2f4f1a198d2355ceb6fe9a242f6e9a5e423afb5f00d22f656a71.npz,bbef56cab056b7526f6d68ef0c2756ef82bad9574014ca05b65586e0950bbe5f,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2,0.05,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/76201c04ea6c2f4f1a198d2355ceb6fe9a242f6e9a5e423afb5f00d22f656a71.npz,bbef56cab056b7526f6d68ef0c2756ef82bad9574014ca05b65586e0950bbe5f,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2,0.05,sv,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/37d5978039865c01a0f767671598d6324135f5cc3376b5aff914322e60a71c45.npz,37d5978039865c01a0f767671598d6324135f5cc3376b5aff914322e60a71c45,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2,0.05,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/37d5978039865c01a0f767671598d6324135f5cc3376b5aff914322e60a71c45.npz,37d5978039865c01a0f767671598d6324135f5cc3376b5aff914322e60a71c45,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0,raw,10000,equal_total_shots,False,1270000,results/stage6_v1/end_to_end/measurements/652875e3eb5a53227ff5b8ac5ff08ed1ff69e601eef8178aed4bce59cd90dfb4.npz,652875e3eb5a53227ff5b8ac5ff08ed1ff69e601eef8178aed4bce59cd90dfb4,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0,raw,100000,equal_total_shots,False,12700000,results/stage6_v1/end_to_end/measurements/652875e3eb5a53227ff5b8ac5ff08ed1ff69e601eef8178aed4bce59cd90dfb4.npz,652875e3eb5a53227ff5b8ac5ff08ed1ff69e601eef8178aed4bce59cd90dfb4,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0,zne,10000,equal_total_shots,False,3809746,results/stage6_v1/end_to_end/measurements/94ca2442778d192399e418856fa382f459234faed986eb1c35608e84695668ee.npz,94ca2442778d192399e418856fa382f459234faed986eb1c35608e84695668ee,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0,zne,100000,equal_total_shots,False,38099746,results/stage6_v1/end_to_end/measurements/94ca2442778d192399e418856fa382f459234faed986eb1c35608e84695668ee.npz,94ca2442778d192399e418856fa382f459234faed986eb1c35608e84695668ee,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0,zne_quadratic,10000,equal_total_shots,False,3809746,results/stage6_v1/end_to_end/measurements/94ca2442778d192399e418856fa382f459234faed986eb1c35608e84695668ee.npz,437b8fd3c6ebb64ba3213f3a9ff4fe721e01da2252a52ecd2be8898646fc66d0,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0,zne_quadratic,100000,equal_total_shots,False,38099746,results/stage6_v1/end_to_end/measurements/94ca2442778d192399e418856fa382f459234faed986eb1c35608e84695668ee.npz,437b8fd3c6ebb64ba3213f3a9ff4fe721e01da2252a52ecd2be8898646fc66d0,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0,sv,10000,equal_total_shots,False,1270000,results/stage6_v1/end_to_end/measurements/ce7e3aca43efbf19cbf320736a52028139908379fbd7268a8cd4864db237dd33.npz,ce7e3aca43efbf19cbf320736a52028139908379fbd7268a8cd4864db237dd33,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0,sv,100000,equal_total_shots,False,12700000,results/stage6_v1/end_to_end/measurements/ce7e3aca43efbf19cbf320736a52028139908379fbd7268a8cd4864db237dd33.npz,ce7e3aca43efbf19cbf320736a52028139908379fbd7268a8cd4864db237dd33,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0.01,raw,10000,equal_total_shots,False,1270000,results/stage6_v1/end_to_end/measurements/37abf08456cd12960345e9eff792310ad54466da4c397b49c707dec939eb6baf.npz,37abf08456cd12960345e9eff792310ad54466da4c397b49c707dec939eb6baf,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0.01,raw,100000,equal_total_shots,False,12700000,results/stage6_v1/end_to_end/measurements/37abf08456cd12960345e9eff792310ad54466da4c397b49c707dec939eb6baf.npz,37abf08456cd12960345e9eff792310ad54466da4c397b49c707dec939eb6baf,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0.01,zne,10000,equal_total_shots,False,3809746,results/stage6_v1/end_to_end/measurements/c64ee410c9cf04017f9f5d388c5daf7bf9a41b71f5eeaa83562a6aa585a589b5.npz,c64ee410c9cf04017f9f5d388c5daf7bf9a41b71f5eeaa83562a6aa585a589b5,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0.01,zne,100000,equal_total_shots,False,38099746,results/stage6_v1/end_to_end/measurements/c64ee410c9cf04017f9f5d388c5daf7bf9a41b71f5eeaa83562a6aa585a589b5.npz,c64ee410c9cf04017f9f5d388c5daf7bf9a41b71f5eeaa83562a6aa585a589b5,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0.01,zne_quadratic,10000,equal_total_shots,False,3809746,results/stage6_v1/end_to_end/measurements/c64ee410c9cf04017f9f5d388c5daf7bf9a41b71f5eeaa83562a6aa585a589b5.npz,d74aad5375015282cdf4a4e13b4e6ca18b872a94ebe87373c5bcf587a57d1a11,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0.01,zne_quadratic,100000,equal_total_shots,False,38099746,results/stage6_v1/end_to_end/measurements/c64ee410c9cf04017f9f5d388c5daf7bf9a41b71f5eeaa83562a6aa585a589b5.npz,d74aad5375015282cdf4a4e13b4e6ca18b872a94ebe87373c5bcf587a57d1a11,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0.01,sv,10000,equal_total_shots,False,1270000,results/stage6_v1/end_to_end/measurements/96644727adbbb6b24c5f42ae0eea1a29a720b1a0d7009b9c08d0f9f1afcbc30e.npz,96644727adbbb6b24c5f42ae0eea1a29a720b1a0d7009b9c08d0f9f1afcbc30e,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0.01,sv,100000,equal_total_shots,False,12700000,results/stage6_v1/end_to_end/measurements/96644727adbbb6b24c5f42ae0eea1a29a720b1a0d7009b9c08d0f9f1afcbc30e.npz,96644727adbbb6b24c5f42ae0eea1a29a720b1a0d7009b9c08d0f9f1afcbc30e,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0.05,raw,10000,equal_total_shots,False,1270000,results/stage6_v1/end_to_end/measurements/126aa436e0e986601b03717f31a6cab4d26daff9391036db7f3f11183a3121e0.npz,126aa436e0e986601b03717f31a6cab4d26daff9391036db7f3f11183a3121e0,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0.05,raw,100000,equal_total_shots,False,12700000,results/stage6_v1/end_to_end/measurements/126aa436e0e986601b03717f31a6cab4d26daff9391036db7f3f11183a3121e0.npz,126aa436e0e986601b03717f31a6cab4d26daff9391036db7f3f11183a3121e0,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0.05,zne,10000,equal_total_shots,False,3809746,results/stage6_v1/end_to_end/measurements/36a19c94c1ef32a0dd057055637be699150fc846bdc96fa9cf4e4bc0f585490c.npz,36a19c94c1ef32a0dd057055637be699150fc846bdc96fa9cf4e4bc0f585490c,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0.05,zne,100000,equal_total_shots,False,38099746,results/stage6_v1/end_to_end/measurements/36a19c94c1ef32a0dd057055637be699150fc846bdc96fa9cf4e4bc0f585490c.npz,36a19c94c1ef32a0dd057055637be699150fc846bdc96fa9cf4e4bc0f585490c,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0.05,zne_quadratic,10000,equal_total_shots,False,3809746,results/stage6_v1/end_to_end/measurements/36a19c94c1ef32a0dd057055637be699150fc846bdc96fa9cf4e4bc0f585490c.npz,8fcbe1006c3af45f6b64cd7a595d4564f82d5f8b4a53cd990e97f7e2ce320be4,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0.05,zne_quadratic,100000,equal_total_shots,False,38099746,results/stage6_v1/end_to_end/measurements/36a19c94c1ef32a0dd057055637be699150fc846bdc96fa9cf4e4bc0f585490c.npz,8fcbe1006c3af45f6b64cd7a595d4564f82d5f8b4a53cd990e97f7e2ce320be4,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0.05,sv,10000,equal_total_shots,False,1270000,results/stage6_v1/end_to_end/measurements/f1b684e04a2520b74236826a14f8ed05b123c6d60e4c9e9b330daee7848267bc.npz,f1b684e04a2520b74236826a14f8ed05b123c6d60e4c9e9b330daee7848267bc,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.55,0.2125,0.05,sv,100000,equal_total_shots,False,12700000,results/stage6_v1/end_to_end/measurements/f1b684e04a2520b74236826a14f8ed05b123c6d60e4c9e9b330daee7848267bc.npz,f1b684e04a2520b74236826a14f8ed05b123c6d60e4c9e9b330daee7848267bc,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0,raw,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/cd88ab972752d411b7ba58c122b53cbb28ccccf9fa376dbd5e1965a0c1e3a387.npz,cd88ab972752d411b7ba58c122b53cbb28ccccf9fa376dbd5e1965a0c1e3a387,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0,raw,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/cd88ab972752d411b7ba58c122b53cbb28ccccf9fa376dbd5e1965a0c1e3a387.npz,cd88ab972752d411b7ba58c122b53cbb28ccccf9fa376dbd5e1965a0c1e3a387,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0,zne,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/d0b95cf48d2ffc9de2c483c204347a5602752f7c83e7ce3d9ff90ab6b559448b.npz,d0b95cf48d2ffc9de2c483c204347a5602752f7c83e7ce3d9ff90ab6b559448b,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0,zne,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/d0b95cf48d2ffc9de2c483c204347a5602752f7c83e7ce3d9ff90ab6b559448b.npz,d0b95cf48d2ffc9de2c483c204347a5602752f7c83e7ce3d9ff90ab6b559448b,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/d0b95cf48d2ffc9de2c483c204347a5602752f7c83e7ce3d9ff90ab6b559448b.npz,3a79bef80800dcb50a7b996031c42d26f77afc7af78d5cc785b9f0d66ce3e8d9,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/d0b95cf48d2ffc9de2c483c204347a5602752f7c83e7ce3d9ff90ab6b559448b.npz,3a79bef80800dcb50a7b996031c42d26f77afc7af78d5cc785b9f0d66ce3e8d9,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0,sv,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/c962861e0c7c18c71ec26adc653a8353a4f27e7541d53da8a669d59d3ce2d1b9.npz,c962861e0c7c18c71ec26adc653a8353a4f27e7541d53da8a669d59d3ce2d1b9,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/c962861e0c7c18c71ec26adc653a8353a4f27e7541d53da8a669d59d3ce2d1b9.npz,c962861e0c7c18c71ec26adc653a8353a4f27e7541d53da8a669d59d3ce2d1b9,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0.01,raw,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/77f147a31e4e50c81ea125b0006dfc6819babd708439456e4a4cfc2c0630df3d.npz,77f147a31e4e50c81ea125b0006dfc6819babd708439456e4a4cfc2c0630df3d,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0.01,raw,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/77f147a31e4e50c81ea125b0006dfc6819babd708439456e4a4cfc2c0630df3d.npz,77f147a31e4e50c81ea125b0006dfc6819babd708439456e4a4cfc2c0630df3d,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0.01,zne,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/9c8330486cb1c0ed671743bb7857c9aa831a4e698ee3018e3df3b80d729acc3c.npz,9c8330486cb1c0ed671743bb7857c9aa831a4e698ee3018e3df3b80d729acc3c,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0.01,zne,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/9c8330486cb1c0ed671743bb7857c9aa831a4e698ee3018e3df3b80d729acc3c.npz,9c8330486cb1c0ed671743bb7857c9aa831a4e698ee3018e3df3b80d729acc3c,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0.01,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/9c8330486cb1c0ed671743bb7857c9aa831a4e698ee3018e3df3b80d729acc3c.npz,406822b3569201eace8d6a5884088b0fa2c0745b03153b5dbf28fbfc46daa94a,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0.01,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/9c8330486cb1c0ed671743bb7857c9aa831a4e698ee3018e3df3b80d729acc3c.npz,406822b3569201eace8d6a5884088b0fa2c0745b03153b5dbf28fbfc46daa94a,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0.01,sv,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/09e870680818eb156048a69bbfdf1199b0e0913fed435a2ffe7b0e95fe5b8142.npz,09e870680818eb156048a69bbfdf1199b0e0913fed435a2ffe7b0e95fe5b8142,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0.01,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/09e870680818eb156048a69bbfdf1199b0e0913fed435a2ffe7b0e95fe5b8142.npz,09e870680818eb156048a69bbfdf1199b0e0913fed435a2ffe7b0e95fe5b8142,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0.05,raw,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/6844f57686b7760dc7a751f919108232623981f4a83f0284441ea8b2f4ee6464.npz,6844f57686b7760dc7a751f919108232623981f4a83f0284441ea8b2f4ee6464,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0.05,raw,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/6844f57686b7760dc7a751f919108232623981f4a83f0284441ea8b2f4ee6464.npz,6844f57686b7760dc7a751f919108232623981f4a83f0284441ea8b2f4ee6464,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0.05,zne,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/ecceb0d78a434a88b115deb525dae999636b0282bb1266973666f3cd29834f5d.npz,ecceb0d78a434a88b115deb525dae999636b0282bb1266973666f3cd29834f5d,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0.05,zne,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/ecceb0d78a434a88b115deb525dae999636b0282bb1266973666f3cd29834f5d.npz,ecceb0d78a434a88b115deb525dae999636b0282bb1266973666f3cd29834f5d,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0.05,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/ecceb0d78a434a88b115deb525dae999636b0282bb1266973666f3cd29834f5d.npz,3c4998216378b42c259acc2c7999324c8ad9806f1cf15bebacf18be30c1b61a3,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0.05,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/ecceb0d78a434a88b115deb525dae999636b0282bb1266973666f3cd29834f5d.npz,3c4998216378b42c259acc2c7999324c8ad9806f1cf15bebacf18be30c1b61a3,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0.05,sv,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/f26ac6704106266b3653b6d1a33282f26f45d1ded8234b6a03666412767d780d.npz,f26ac6704106266b3653b6d1a33282f26f45d1ded8234b6a03666412767d780d,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.475,0.05,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/f26ac6704106266b3653b6d1a33282f26f45d1ded8234b6a03666412767d780d.npz,f26ac6704106266b3653b6d1a33282f26f45d1ded8234b6a03666412767d780d,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.4875,0,raw,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/86810035520d238ee476ccaad520ca2339e3ff94a7119c4b5b90eccb1b6b242a.npz,86810035520d238ee476ccaad520ca2339e3ff94a7119c4b5b90eccb1b6b242a,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.4875,0,raw,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/86810035520d238ee476ccaad520ca2339e3ff94a7119c4b5b90eccb1b6b242a.npz,86810035520d238ee476ccaad520ca2339e3ff94a7119c4b5b90eccb1b6b242a,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.4875,0,zne,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/2b1e47bdc55e89630442b796eac5c5fc6bdebc355469a4fb41271f2b4982681a.npz,2b1e47bdc55e89630442b796eac5c5fc6bdebc355469a4fb41271f2b4982681a,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.4875,0,zne,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/2b1e47bdc55e89630442b796eac5c5fc6bdebc355469a4fb41271f2b4982681a.npz,2b1e47bdc55e89630442b796eac5c5fc6bdebc355469a4fb41271f2b4982681a,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.4875,0,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/2b1e47bdc55e89630442b796eac5c5fc6bdebc355469a4fb41271f2b4982681a.npz,94884d991d9b1dedd7f9a048b2f8d250159e8721b976129b3682d8ea9ec5cdf2,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.4875,0,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/2b1e47bdc55e89630442b796eac5c5fc6bdebc355469a4fb41271f2b4982681a.npz,94884d991d9b1dedd7f9a048b2f8d250159e8721b976129b3682d8ea9ec5cdf2,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.4875,0,sv,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/25cbde9fe26fdd56a5960a66cb01dfaf0d0fde0522eb2c9f70059a4d9f841f40.npz,25cbde9fe26fdd56a5960a66cb01dfaf0d0fde0522eb2c9f70059a4d9f841f40,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.4875,0,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/25cbde9fe26fdd56a5960a66cb01dfaf0d0fde0522eb2c9f70059a4d9f841f40.npz,25cbde9fe26fdd56a5960a66cb01dfaf0d0fde0522eb2c9f70059a4d9f841f40,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.4875,0.01,raw,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/0d92136f49c8e69cde5f0ebb98560542e2f8180ad97e40146d712efcb5af5d28.npz,0d92136f49c8e69cde5f0ebb98560542e2f8180ad97e40146d712efcb5af5d28,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.4875,0.01,raw,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/0d92136f49c8e69cde5f0ebb98560542e2f8180ad97e40146d712efcb5af5d28.npz,0d92136f49c8e69cde5f0ebb98560542e2f8180ad97e40146d712efcb5af5d28,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.4875,0.01,zne,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/71fd103a369d57edb34bae6833811a35682c000b02834a6e16dd23e133c9ba82.npz,71fd103a369d57edb34bae6833811a35682c000b02834a6e16dd23e133c9ba82,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.4875,0.01,zne,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/71fd103a369d57edb34bae6833811a35682c000b02834a6e16dd23e133c9ba82.npz,71fd103a369d57edb34bae6833811a35682c000b02834a6e16dd23e133c9ba82,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.4875,0.01,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/71fd103a369d57edb34bae6833811a35682c000b02834a6e16dd23e133c9ba82.npz,5d1397956037387156abb71883bd6b67874e6b87e7b27d3451ea660fd78b6f28,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.8,0.4875,0.01,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/71fd103a369d57edb34bae6833811a35682c000b02834a6e16dd23e133c9ba82.npz,5d1397956037387156abb71883bd6b67874e6b87e7b27d3451ea660fd78b6f28,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
